recipientGaugeAddr,poolAddress,symbol,voteWeight,voteWeightNoBoost,distribution,pctDistribution,boost,staticBoost,dynamicBoost,cap,bonus
0x2eB5661002b68EBE887d29d415c3A3b52536912C,0x4a2f6ae7f3e5d715689530873ec35593dc28951b,wstETH/rETH/cbETH,1.9447995410953376,0.3019381096726319,21919.118690286654,10.655100503360309,6.44105357619127,1.75,5.69105357619127,20%,0.0
0xcf9f895296F5e1D66a7D4dcf1d92e1B435E9f999,0x32df62dc3aed2cd6224193052ce665dc18165841,RDNT-WETH,17.219661518214945,1.2968370005068928,20571.48,10.0,13.278200353231997,1.5,12.778200353231997,10%,0.0
0xd6B875d62c2661eaB66472F36c672e4B512f1135,0xade4a71bb62bec25154cfc7e6ff49a513b491e81,rETH-WETH-BPT,2.557491430236389,0.53386497794055,19134.51497707349,9.301477082384684,4.790521079135454,1.75,4.040521079135454,20%,0.0
0xcF853F14EF6111435Cb39c0C43C66366cc6300F1,0x2e8ea681fd59c9dc5f32b29de31f782724ef4dcb,50GOLD-25USDC-25WSTETH,6.653529864435122,5.866166673506772,16457.184,8.000000000000002,1.1342210739569163,1.0,1.1342210739569165,8%,0.0
0xfC745035F31BCbaEb2D1a89aA9171495c671F6cE,0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54,ankrETH/wstETH-BPT,2.060372376972541,0.5016905198547191,16399.652448177727,7.972033343336371,4.106859299572152,1.75,3.356859299572152,20%,0.0
0xd956246EA5b06DEa930F0A7feC1FFf000436e3f2,0x8bc65eed474d1a00555825c91feab6a8255c2107,DOLA/USDC BPT,1.5976404676560207,1.5546387048638481,15360.580978213375,7.466930419305454,1.0276602934544452,1.0,1.0276602934544452,10%,0.0
0xeF767E740D83d410794519c2F93Db32e44359a5C,0xb3028ca124b80cfe6e9ca57b70ef2f0ccc41ebd4,50MAGIC-50USDC,1.2996448400979164,0.3471048680670853,13531.967639280607,6.578023379591846,3.7442426184778625,1.0,3.7442426184778625,10%,0.0
0x260cbb867359a1084eC97de4157d06ca74e89415,0x9791d590788598535278552eecd4b211bfc790cb,wstETH-WETH-BPT,1.614166009667297,0.1598205489631999,13515.380372731723,6.569960145177559,10.099865255993915,1.75,9.349865255993915,20%,0.0
0xa14453084318277b11d38FbE05D857A4f647442B,0x423a1323c871abc9d89eb06855bf5347048fc4a5,4POOL-BPT,0.0230055757512153,0.0230055757512153,11422.227534502168,5.552457837016184,1.0,1.0,1.0,10%,11250.0
0x40F6bE0b26B229C4C3b2C3344e91f8eEe22a62fF,0x451b0afd69ace11ec0ac339033d54d2543b088a8,plsRDNT-Stable,0.7391869672906175,0.2151072421824192,8584.307388775534,4.172916770585069,3.436364855925021,1.75,2.686364855925021,20%,0.0
